"","title","WorkerId","social","know","error","v.trend.error"
"679","Miscellaneous Healthcare Support Occupations","A2M5VW97GIYLHB",1,1,0.295935537336439,1
"680","Miscellaneous Healthcare Support Occupations","A2DJNG082ZHH20",-2,0,-1.09376920008208,0
"681","Miscellaneous Healthcare Support Occupations","A28JXW5YZJDNK4",-2,0,-0.983199641220916,0
"682","Miscellaneous Healthcare Support Occupations","A1AKMFN63ZSCL8",-2,1,-0.328959493440134,0
"683","Miscellaneous Healthcare Support Occupations","A15I7L8DS3FV6U",-2,0,-0.454858420858553,0
"684","Miscellaneous Healthcare Support Occupations","A2ZKJP3R23LRDM",-2,-1,-0.454858420858553,0
"685","Miscellaneous Healthcare Support Occupations","A3FAURB3U6YND5",-2,0,-0.454858420858553,0
"686","Miscellaneous Healthcare Support Occupations","A3S67PMO5ZG61S",-2,0,0.295935537336439,0
"687","Miscellaneous Healthcare Support Occupations","A3760PCQD2MPIO",1,1,-1.09376920008208,0
"688","Miscellaneous Healthcare Support Occupations","A22R7DT2XQIKXV",1,1,-0.690075665506606,0
"689","Miscellaneous Healthcare Support Occupations","A30MLBCTI3OWIR",-2,0,0.170036609918018,2
"690","Miscellaneous Assemblers and Fabricators","AE9JDOBGR6D12",-2,0,-0.882318588425237,2
"691","Miscellaneous Assemblers and Fabricators","A3760PCQD2MPIO",-2,1,0.723395704903123,2
"692","Miscellaneous Assemblers and Fabricators","A15I7L8DS3FV6U",-2,0,0.723395704903123,1
"693","Miscellaneous Assemblers and Fabricators","A2DJNG082ZHH20",-2,0,-0.117508881783296,2
"694","Miscellaneous Assemblers and Fabricators","AYQRCZU44R04H",2,1,-0.666309032515391,2
"695","Miscellaneous Assemblers and Fabricators","A3ULLVXV9O1K4B",2,1,-0.117508881783296,0
"696","Miscellaneous Assemblers and Fabricators","A259KMVAM3EZDS",1,1,-1.19465025287775,1
"697","Miscellaneous Assemblers and Fabricators","AKATCXM6HXIU7",1,1,-0.04141400173882,0
"698","Miscellaneous Assemblers and Fabricators","A1QD0XE25CXJ2A",-2,1,-0.117508881783296,1
"699","Miscellaneous Assemblers and Fabricators","A28JXW5YZJDNK4",-2,1,-0.666309032515391,2
"700","Miscellaneous Assemblers and Fabricators","AQHEUOC8K27FR",-2,1,-0.04141400173882,2
"701","Miscellaneous Assemblers and Fabricators","A1AA20GYIOFY7N",-1,1,-0.478625053849768,2
"702","Miscellaneous Assemblers and Fabricators","AIH06SF8MK6XF",-2,0,-0.117508881783296,2
"703","Miscellaneous Assemblers and Fabricators","A70AS0KVKADBY",-2,0,-0.666309032515391,2
"704","Miscellaneous Assemblers and Fabricators","AFDC9A6Z60W2Z",-2,0,-0.882318588425237,2
"705","Miscellaneous Assemblers and Fabricators","A3FAURB3U6YND5",-2,0,-0.666309032515391,1
"706","Miscellaneous Assemblers and Fabricators","A9JHTV37LSE5F",-1,1,-1.19465025287775,2
"707","Miscellaneous Assemblers and Fabricators","A16D2GVNFHEB9V",1,1,-0.04141400173882,0
"708","Miscellaneous Assemblers and Fabricators","A3BXSMRCP1I2UN",-2,-1,-0.117508881783296,2
"709","Miscellaneous Assemblers and Fabricators","A3J57G3L42PDR4",-2,0,-0.04141400173882,2
"710","Miscellaneous Assemblers and Fabricators","AL03X7TW8ZCB0",-2,-1,-0.882318588425237,0
"711","Miscellaneous Assemblers and Fabricators","A15FHCYJJXEFDN",-2,-1,-0.882318588425237,2
"712","Miscellaneous Assemblers and Fabricators","A1EBLL5P6V0MRI",-2,0,-0.04141400173882,2
"713","Miscellaneous Assemblers and Fabricators","AA9PW65NC1SK5",-2,-1,-0.882318588425237,0
"714","Miscellaneous Assemblers and Fabricators","A2J5N770I859WE",-2,0,-0.666309032515391,2
"715","Miscellaneous Assemblers and Fabricators","A2ZKJP3R23LRDM",-1,1,-1.19465025287775,0
"716","Miscellaneous Assemblers and Fabricators","A10YOLDH7F5J7F",-2,0,-0.04141400173882,2
"717","Miscellaneous Assemblers and Fabricators","A30MLBCTI3OWIR",-2,0,-1.19465025287775,1
"718","Miscellaneous Assemblers and Fabricators","AC1ZUVOEWWZ3H",-2,0,-0.478625053849768,1
"719","Miscellaneous Assemblers and Fabricators","A2USD3XJ7TU9Y7",2,1,0.723395704903123,0
"720","Maintenance and Repair Workers, General","A2EEUQ0YY2XIU",-1,1,0.0994592627513362,0
"721","Maintenance and Repair Workers, General","AL03X7TW8ZCB0",-2,1,-0.883277177050023,1
"722","Maintenance and Repair Workers, General","A1AKMFN63ZSCL8",-2,1,-0.428881957611026,1
"723","Maintenance and Repair Workers, General","A1QD0XE25CXJ2A",0,1,-0.883277177050023,1
"724","Maintenance and Repair Workers, General","A2DJNG082ZHH20",-2,0,-1.2443933491165,1
"725","Maintenance and Repair Workers, General","A8TCR99262PGK",-2,1,-0.886551940091707,1
"726","Maintenance and Repair Workers, General","A2ZKJP3R23LRDM",-1,1,0.724354293527907,0
"727","Maintenance and Repair Workers, General","A3760PCQD2MPIO",-2,1,-0.428881957611026,1
"728","Maintenance and Repair Workers, General","A24ZKEJTS1O4IW",-1,1,1.08547046559438,1
"729","Maintenance and Repair Workers, General","A16D2GVNFHEB9V",0,1,-1.2443933491165,0
"730","Maintenance and Repair Workers, General","AKATCXM6HXIU7",1,1,0.724354293527907,0
"731","Maintenance and Repair Workers, General","A28JXW5YZJDNK4",-2,0,1.08547046559438,0
"732","Maintenance and Repair Workers, General","A3LGN9960JNQMZ",-1,0,-0.886551940091707,0
"733","Maintenance and Repair Workers, General","A1AA20GYIOFY7N",-1,1,-0.258382146273451,1
"734","Maintenance and Repair Workers, General","AIH06SF8MK6XF",-2,1,-0.258382146273451,1
"735","Maintenance and Repair Workers, General","A3ER967LRUC39Y",-2,1,-1.2443933491165,0
"736","Maintenance and Repair Workers, General","A3C5DI9OH71AZC",-2,1,-1.2443933491165,1
"737","Maintenance and Repair Workers, General","AQHEUOC8K27FR",-2,1,-0.428881957611026,1
"738","Maintenance and Repair Workers, General","AXXE3YFPKF64O",0,1,-0.258382146273451,1
"739","Maintenance and Repair Workers, General","AFDC9A6Z60W2Z",-2,1,-0.428881957611026,1
"740","Maintenance and Repair Workers, General","A3GDTSFHVBUJHD",2,1,-0.886551940091707,0
"741","Maintenance and Repair Workers, General","A9JHTV37LSE5F",-2,1,-0.428881957611026,2
"742","Maintenance and Repair Workers, General","A8DZPG6LG0M3J",1,1,-0.428881957611026,1
"743","Maintenance and Repair Workers, General","A30MLBCTI3OWIR",-2,1,0.724354293527907,1
"744","Maintenance and Repair Workers, General","A1KGCOR8OXYR72",-1,1,-0.883277177050023,1
"745","Maintenance and Repair Workers, General","A2OR1BA9B4AXE3",-2,1,1.08547046559438,1
"746","Maintenance and Repair Workers, General","A10YOLDH7F5J7F",-2,1,-0.883277177050023,1
"747","Maintenance and Repair Workers, General","A2USD3XJ7TU9Y7",1,1,0.724354293527907,0
"748","Maintenance and Repair Workers, General","A3J57G3L42PDR4",0,1,0.0994592627513362,0
"749","Maintenance and Repair Workers, General","A15I7L8DS3FV6U",-2,1,-0.428881957611026,1
"750","Teacher Assistants","A2SG52VOQKJL2P",2,1,-0.786705310928825,0
"751","Teacher Assistants","A1IYFXLF8HPO0G",-2,1,0.17011244492603,2
"752","Teacher Assistants","AQHEUOC8K27FR",-1,1,-0.786705310928825,1
"753","Teacher Assistants","AKATCXM6HXIU7",0,1,-1.21959229249248,2
"754","Teacher Assistants","AFDC9A6Z60W2Z",-2,1,0.0746582061273243,0
"755","Teacher Assistants","A8OE2E20OZYKI",-2,0,-0.594697261715913,1
"756","Teacher Assistants","A28JXW5YZJDNK4",2,1,-0.23358108964944,2
"757","Teacher Assistants","A2ZKJP3R23LRDM",-2,1,-0.329035328448145,0
"758","Teacher Assistants","A2OR1BA9B4AXE3",0,1,-0.23358108964944,0
"759","Teacher Assistants","A30MLBCTI3OWIR",-2,1,0.17011244492603,1
"760","Teacher Assistants","A10YOLDH7F5J7F",-2,1,-0.594697261715913,1
"761","Teacher Assistants","AYQRCZU44R04H",-2,1,-0.594697261715913,0
"762","Teacher Assistants","AL03X7TW8ZCB0",-2,1,-0.329035328448145,1
"763","Teacher Assistants","A9JHTV37LSE5F",-2,1,-0.786705310928825,2
"764","Teacher Assistants","A2AQ06Z9QIHNX5",-1,1,-0.329035328448145,1
"765","Teacher Assistants","A2DJNG082ZHH20",-1,1,-1.21959229249248,1
"766","Teacher Assistants","A16D2GVNFHEB9V",-1,1,-0.786705310928825,2
"767","Teacher Assistants","A3760PCQD2MPIO",-2,1,-1.21959229249248,0
"768","Teacher Assistants","A1AA20GYIOFY7N",-1,1,-1.21959229249248,1
"769","Teacher Assistants","A3C5DI9OH71AZC",-1,1,-0.786705310928825,1
"770","Teacher Assistants","A3ER967LRUC39Y",-2,1,-0.23358108964944,2
"771","Teacher Assistants","A3J57G3L42PDR4",-1,1,-0.594697261715913,2
"772","Teacher Assistants","A24ZKEJTS1O4IW",-1,1,-0.594697261715913,0
"773","Teacher Assistants","AIH06SF8MK6XF",-2,1,-0.594697261715913,2
"774","Teacher Assistants","A3FAURB3U6YND5",-2,1,-0.594697261715913,2
"775","Teacher Assistants","A18G2CLYSTENK",0,1,-0.23358108964944,2
"776","Teacher Assistants","A1AKMFN63ZSCL8",-1,1,0.0746582061273243,0
"777","Teacher Assistants","A15I7L8DS3FV6U",-1,1,-0.594697261715913,1
"778","Teacher Assistants","A15FHCYJJXEFDN",-2,0,-0.329035328448145,0
"779","Teacher Assistants","A1OJV372NJPBJ0",-2,1,-1.21959229249248,2
"780","Accountants and Auditors","A24ZKEJTS1O4IW",-2,1,0.566461461045132,1
"781","Accountants and Auditors","A3760PCQD2MPIO",-2,1,1.33127116768707,1
"782","Accountants and Auditors","AFDC9A6Z60W2Z",-1,1,-1.04444477257448,0
"783","Accountants and Auditors","A15FHCYJJXEFDN",-1,1,0.566461461045132,0
"784","Accountants and Auditors","A1EBLL5P6V0MRI",2,1,-0.586774790093803,0
"785","Accountants and Auditors","A28JXW5YZJDNK4",1,1,-0.586774790093803,0
"786","Accountants and Auditors","A1OJV372NJPBJ0",-2,0,-1.04444477257448,0
"787","Accountants and Auditors","A2QQKVIN9R45N6",0,1,0.927577633111604,0
"788","Accountants and Auditors","AKATCXM6HXIU7",0,1,0.566461461045132,0
"789","Accountants and Auditors","A3C6BPE5UJ9EHR",-2,0,0.566461461045132,1
"790","Accountants and Auditors","A147F5PJTHOB8A",-2,1,-0.586774790093803,0
"791","Accountants and Auditors","A3FWFXTCHEX9UM",-2,1,-0.586774790093803,0
"792","Accountants and Auditors","A10YOLDH7F5J7F",-2,1,-0.586774790093803,1
"793","Accountants and Auditors","A26JIHKBORI9X",-1,1,-1.04444477257448,0
"794","Accountants and Auditors","A30MLBCTI3OWIR",-2,1,1.33127116768707,1
"795","Accountants and Auditors","A1QD0XE25CXJ2A",-1,1,-0.586774790093803,1
"796","Accountants and Auditors","A1AKMFN63ZSCL8",2,1,-0.586774790093803,0
"797","Accountants and Auditors","A3C5DI9OH71AZC",-1,1,-0.586774790093803,1
"798","Accountants and Auditors","A2DJNG082ZHH20",-1,1,-0.0584335697314406,0
"799","Accountants and Auditors","A2ZKJP3R23LRDM",-1,1,0.927577633111604,2
"800","Accountants and Auditors","AC1ZUVOEWWZ3H",-1,1,-0.586774790093803,1
"802","Accountants and Auditors","AZV6NZ24XBR7I",-2,1,-0.0584335697314406,1
"803","Accountants and Auditors","AUJYDLLP0JMMF",-2,1,0.566461461045132,1
"804","Accountants and Auditors","AL03X7TW8ZCB0",-2,1,-1.04444477257448,0
"805","Accountants and Auditors","A3J57G3L42PDR4",-2,1,-1.04444477257448,2
"806","Accountants and Auditors","A9JHTV37LSE5F",-2,1,0.566461461045132,0
"807","Accountants and Auditors","AYQRCZU44R04H",-2,0,-0.0584335697314406,0
"809","Accountants and Auditors","A3FAURB3U6YND5",-2,1,0.566461461045132,0
"810","Security Guards and Gaming Surveillance Officers","A28XFC7F3F89W8",-1,1,0.177667711190333,1
"811","Security Guards and Gaming Surveillance Officers","A10YOLDH7F5J7F",-2,1,-0.587141995451608,1
"812","Security Guards and Gaming Surveillance Officers","A2DJNG082ZHH20",-2,0,0.177667711190333,1
"813","Security Guards and Gaming Surveillance Officers","A2OR1BA9B4AXE3",-2,1,-0.96148562548902,1
"814","Security Guards and Gaming Surveillance Officers","A3C5DI9OH71AZC",-2,1,-0.96148562548902,1
"815","Security Guards and Gaming Surveillance Officers","A2J5N770I859WE",-2,0,0.428219111929494,2
"816","Security Guards and Gaming Surveillance Officers","A3H8M155NBFE1L",-2,1,-1.04481197793229,1
"817","Security Guards and Gaming Surveillance Officers","A1EBLL5P6V0MRI",-2,-1,-0.336590594712449,1
"818","Security Guards and Gaming Surveillance Officers","A16D2GVNFHEB9V",0,1,-0.96148562548902,0
"819","Security Guards and Gaming Surveillance Officers","AA9PW65NC1SK5",-1,1,-0.96148562548902,0
"820","Security Guards and Gaming Surveillance Officers","A3FWFXTCHEX9UM",-2,1,-0.587141995451608,2
"821","Security Guards and Gaming Surveillance Officers","A2SG52VOQKJL2P",-1,1,0.428219111929494,0
"822","Security Guards and Gaming Surveillance Officers","A3S67PMO5ZG61S",-2,1,-0.183448460876139,1
"823","Security Guards and Gaming Surveillance Officers","A24ZKEJTS1O4IW",-1,1,-0.336590594712449,1
"824","Security Guards and Gaming Surveillance Officers","A1AA20GYIOFY7N",-1,1,2.03912534554911,0
"825","Security Guards and Gaming Surveillance Officers","A30MLBCTI3OWIR",-2,1,-0.96148562548902,1
"826","Security Guards and Gaming Surveillance Officers","A9JHTV37LSE5F",-2,0,-0.336590594712449,0
"827","Security Guards and Gaming Surveillance Officers","A15FHCYJJXEFDN",-2,1,-0.183448460876139,1
"828","Security Guards and Gaming Surveillance Officers","AL03X7TW8ZCB0",-2,1,-1.04481197793229,0
"829","Security Guards and Gaming Surveillance Officers","A28JXW5YZJDNK4",-2,1,0.802562741966905,0
"830","Security Guards and Gaming Surveillance Officers","A1AKMFN63ZSCL8",-2,1,-0.183448460876139,1
"831","Security Guards and Gaming Surveillance Officers","A3760PCQD2MPIO",-2,1,-1.04481197793229,0
"832","Security Guards and Gaming Surveillance Officers","A9U6DV3KM167J",-2,0,-0.336590594712449,1
"833","Security Guards and Gaming Surveillance Officers","A1FP3SH704X01V",0,1,-0.96148562548902,1
"834","Security Guards and Gaming Surveillance Officers","A28NJNZ3NRZ85T",-2,1,-0.587141995451608,0
"835","Security Guards and Gaming Surveillance Officers","APWXTMJO1I1ST",-2,1,1.33090396232927,1
"836","Security Guards and Gaming Surveillance Officers","A3ER967LRUC39Y",-2,1,-0.96148562548902,1
"837","Security Guards and Gaming Surveillance Officers","A2ZKJP3R23LRDM",-2,1,-0.587141995451608,0
"838","Security Guards and Gaming Surveillance Officers","A1WJC9VETYJYHP",-2,1,-0.336590594712449,2
"839","Security Guards and Gaming Surveillance Officers","A3J57G3L42PDR4",-2,0,-0.336590594712449,1
"840","Secondary School Teachers","A2ZKJP3R23LRDM",-2,0,-1.23598603608541,0
"841","Secondary School Teachers","A261BGQAPP1916",1,1,0.215699635507147,2
"842","Secondary School Teachers","A2DJNG082ZHH20",1,1,1.01508221838925,1
"843","Secondary School Teachers","A1AA20GYIOFY7N",0,1,0.215699635507147,1
"844","Secondary School Teachers","AA9PW65NC1SK5",-2,0,-0.145416536559325,0
"845","Secondary School Teachers","A1WJC9VETYJYHP",-2,1,1.60540437292566,1
"846","Secondary School Teachers","A3J57G3L42PDR4",1,1,0.619393170082616,0
"847","Secondary School Teachers","A10YOLDH7F5J7F",-2,1,0.619393170082616,1
"848","Secondary School Teachers","A3FAURB3U6YND5",-1,1,1.0770631525633,2
"849","Secondary School Teachers","AXXE3YFPKF64O",1,1,-1.23598603608541,1
"850","Secondary School Teachers","A2I4A4WGWII18Z",-2,1,-0.145416536559325,2
"851","Secondary School Teachers","A358YR7MWC6LRH",1,1,0.619393170082616,0
"852","Secondary School Teachers","A28JXW5YZJDNK4",2,1,0.619393170082616,0
"853","Secondary School Teachers","A23H9YT8Y0K7IG",2,1,-1.23598603608541,1
"855","Secondary School Teachers","A3760PCQD2MPIO",-2,1,0.619393170082616,1
"856","Secondary School Teachers","A16D2GVNFHEB9V",0,1,0.619393170082616,0
"857","Secondary School Teachers","A17350ZVJXI3VA",0,1,-0.770311567335897,0
"858","Secondary School Teachers","A9U6DV3KM167J",2,1,-0.770311567335897,0
"859","Secondary School Teachers","A15FHCYJJXEFDN",-1,1,-0.145416536559325,0
"860","Secondary School Teachers","A3C5DI9OH71AZC",0,1,-0.145416536559325,1
"861","Secondary School Teachers","AL03X7TW8ZCB0",-2,1,-1.23598603608541,0
"862","Secondary School Teachers","A259KMVAM3EZDS",-2,1,0.215699635507147,0
"863","Secondary School Teachers","A2SG52VOQKJL2P",-2,1,-0.770311567335897,1
"864","Secondary School Teachers","AC1ZUVOEWWZ3H",1,1,-0.770311567335897,0
"865","Secondary School Teachers","A2YBZFSUD5OP7W",-2,1,1.60540437292566,0
"866","Secondary School Teachers","A9JHTV37LSE5F",-2,1,1.0770631525633,2
"867","Secondary School Teachers","A28XFC7F3F89W8",-2,1,1.0770631525633,1
"868","Secondary School Teachers","A24ZKEJTS1O4IW",0,1,0.619393170082616,0
"869","Secondary School Teachers","A2JTDTGLA7IZ0L",-1,1,1.0770631525633,1
"870","Personal Care Aides","A2J5N770I859WE",-2,1,-1.26389369086144,1
"871","Personal Care Aides","A9JHTV37LSE5F",-1,1,-0.645850102145659,2
"872","Personal Care Aides","A3C5DI9OH71AZC",-2,1,0.340161100697384,1
"873","Personal Care Aides","A24ZKEJTS1O4IW",-2,0,-0.645850102145659,0
"874","Personal Care Aides","A2DJNG082ZHH20",-2,1,0.743854635272853,0
"875","Personal Care Aides","A3760PCQD2MPIO",-2,1,0.743854635272853,1
"876","Personal Care Aides","A1AA20GYIOFY7N",-2,0,-0.117508881783296,1
"877","Personal Care Aides","A1WJC9VETYJYHP",-2,1,-0.117508881783296,1
"878","Personal Care Aides","A15I7L8DS3FV6U",-2,1,-0.117508881783296,0
"879","Personal Care Aides","A2SG52VOQKJL2P",-2,0,-0.902777518794969,2
"880","Personal Care Aides","AA9PW65NC1SK5",-1,1,2.71587704095894,0
"881","Personal Care Aides","A2ZKJP3R23LRDM",-2,1,-0.117508881783296,0
"882","Personal Care Aides","A28JXW5YZJDNK4",-1,1,0.340161100697384,0
"883","Personal Care Aides","A3ULLVXV9O1K4B",0,1,-0.902777518794969,0
"884","Personal Care Aides","A16D2GVNFHEB9V",0,1,-0.645850102145659,0
"885","Personal Care Aides","A2JTDTGLA7IZ0L",-2,-1,-0.645850102145659,0
"886","Personal Care Aides","A1XAOEDK0Y2KBT",-2,1,0.340161100697384,0
"887","Personal Care Aides","A10YOLDH7F5J7F",-2,1,-0.117508881783296,0
"888","Personal Care Aides","A3J57G3L42PDR4",-2,-1,-0.645850102145659,1
"889","Personal Care Aides","A2JIQYORPF0PSE",0,1,1.10497080733933,0
"890","Personal Care Aides","A2OR1BA9B4AXE3",-2,-1,-1.26389369086144,0
"891","Personal Care Aides","AFDC9A6Z60W2Z",-2,1,-1.26389369086144,0
"892","Personal Care Aides","A261BGQAPP1916",1,1,-1.26389369086144,0
"893","Personal Care Aides","A2CQP9DZSDUC5V",0,1,-0.645850102145659,1
"894","Personal Care Aides","AQHEUOC8K27FR",-2,1,0.340161100697384,1
"895","Personal Care Aides","A3C6BPE5UJ9EHR",-1,1,0.340161100697384,1
"896","Personal Care Aides","A9U6DV3KM167J",-2,0,-0.645850102145659,0
"897","Personal Care Aides","AXXE3YFPKF64O",0,1,0.743854635272853,1
"898","Personal Care Aides","A3S67PMO5ZG61S",-2,0,0.340161100697384,1
"899","Personal Care Aides","AL03X7TW8ZCB0",-2,1,1.10497080733933,0
"900","Receptionists and Information Clerks","A2M5VW97GIYLHB",0,1,-0.368083314953674,1
"901","Receptionists and Information Clerks","A1OJV372NJPBJ0",0,1,-0.368083314953674,2
"902","Receptionists and Information Clerks","A70AS0KVKADBY",-2,1,-0.00696714288720132,2
"903","Receptionists and Information Clerks","ARFK5JVM6G8T2",0,1,-0.368083314953674,1
"904","Receptionists and Information Clerks","A10YOLDH7F5J7F",-2,1,-0.992978345730244,1
"905","Receptionists and Information Clerks","A2EEUQ0YY2XIU",0,1,-0.992978345730244,0
"906","Receptionists and Information Clerks","A9JHTV37LSE5F",-2,1,-0.368083314953674,1
"907","Receptionists and Information Clerks","A28JXW5YZJDNK4",-2,1,-0.368083314953674,2
"908","Receptionists and Information Clerks","A3760PCQD2MPIO",0,1,-0.00696714288720132,1
"909","Receptionists and Information Clerks","A3FWFXTCHEX9UM",0,1,-0.992978345730244,1
"910","Receptionists and Information Clerks","ACGHHDT7RY1AH",-2,1,-0.368083314953674,2
"911","Receptionists and Information Clerks","A2DJNG082ZHH20",-2,1,-0.992978345730244,1
"912","Receptionists and Information Clerks","A16G716K9428HM",-1,1,-0.368083314953674,2
"913","Receptionists and Information Clerks","A2SG52VOQKJL2P",0,1,-0.00696714288720132,2
"914","Receptionists and Information Clerks","A1AA20GYIOFY7N",0,1,-0.368083314953674,0
"915","Receptionists and Information Clerks","A3C5DI9OH71AZC",-1,1,-1.01331925769106,1
"916","Receptionists and Information Clerks","A8DZPG6LG0M3J",1,1,-1.01331925769106,1
"917","Receptionists and Information Clerks","A3J57G3L42PDR4",1,1,-0.00696714288720132,1
"918","Receptionists and Information Clerks","A16D2GVNFHEB9V",-2,1,-0.992978345730244,0
"919","Receptionists and Information Clerks","AL03X7TW8ZCB0",-2,1,-0.555649275210384,0
"920","Receptionists and Information Clerks","AYG3MF094634L",0,1,-0.368083314953674,1
"921","Receptionists and Information Clerks","A24ZKEJTS1O4IW",-1,1,-0.368083314953674,0
"922","Receptionists and Information Clerks","A23H9YT8Y0K7IG",1,1,-0.151955740634915,1
"923","Receptionists and Information Clerks","AA9PW65NC1SK5",-1,1,-1.01331925769106,0
"924","Receptionists and Information Clerks","AFDC9A6Z60W2Z",0,1,-0.992978345730244,1
"925","Receptionists and Information Clerks","A2ZKJP3R23LRDM",-1,1,-0.992978345730244,2
"926","Receptionists and Information Clerks","A2JTDTGLA7IZ0L",-1,0,0.396726391688269,1
"927","Receptionists and Information Clerks","AKATCXM6HXIU7",1,1,-0.368083314953674,0
"928","Receptionists and Information Clerks","A3ULLVXV9O1K4B",-2,1,-0.992978345730244,1
"929","Receptionists and Information Clerks","AM2WGEJDWJY1I",-1,1,-0.992978345730244,1
"930","Miscellaneous Business Operations Specialists","AYQRCZU44R04H",-2,-1,-0.0836168836568326,0
"931","Miscellaneous Business Operations Specialists","A28JXW5YZJDNK4",-2,0,-0.0836168836568326,0
"932","Miscellaneous Business Operations Specialists","AHMFDP04U8I02",-2,-1,0.54127814711974,1
"933","Miscellaneous Business Operations Specialists","A1Y0KGKNZ8YELL",-2,-1,0.54127814711974,1
"934","Miscellaneous Business Operations Specialists","A2ZKJP3R23LRDM",-2,-1,2.91699408738129,0
"935","Miscellaneous Business Operations Specialists","A15FHCYJJXEFDN",-2,-1,0.902394319186212,1
"936","Miscellaneous Business Operations Specialists","A24ZKEJTS1O4IW",-2,0,0.54127814711974,1
"937","Miscellaneous Business Operations Specialists","A15I7L8DS3FV6U",-1,0,0.902394319186212,1
"938","Miscellaneous Business Operations Specialists","A3FAURB3U6YND5",-2,0,0.54127814711974,1
"939","Miscellaneous Business Operations Specialists","A10YOLDH7F5J7F",-2,-1,-0.0836168836568326,1
"940","Miscellaneous Business Operations Specialists","A8TCR99262PGK",-2,-1,0.54127814711974,1
"941","Miscellaneous Business Operations Specialists","A2DJNG082ZHH20",-2,-1,1.30608785376168,1
"942","Miscellaneous Business Operations Specialists","A1OJV372NJPBJ0",-2,-1,0.54127814711974,1
"943","Miscellaneous Business Operations Specialists","A16G716K9428HM",-2,-1,1.30608785376168,1
"944","Miscellaneous Business Operations Specialists","A2J5N770I859WE",-2,-1,1.30608785376168,1
"945","Miscellaneous Business Operations Specialists","A2SG52VOQKJL2P",-2,0,1.30608785376168,2
"946","Miscellaneous Business Operations Specialists","A2AQ06Z9QIHNX5",-2,-1,-0.0836168836568326,1
"947","Miscellaneous Business Operations Specialists","A3S67PMO5ZG61S",-2,-1,0.328387534710187,1
"948","Miscellaneous Business Operations Specialists","A1IYFXLF8HPO0G",-2,-1,2.91699408738129,0
"949","Miscellaneous Business Operations Specialists","AFDC9A6Z60W2Z",-2,0,-0.0836168836568326,1
"950","Miscellaneous Business Operations Specialists","A3C5DI9OH71AZC",-2,0,1.30608785376168,1
"951","Miscellaneous Business Operations Specialists","A3J57G3L42PDR4",-2,-1,-0.0836168836568326,2
"952","Miscellaneous Business Operations Specialists","A3RM5913JCUGCS",-2,0,1.76375783624236,1
"953","Miscellaneous Business Operations Specialists","A23H9YT8Y0K7IG",-2,-1,-0.611958104019195,1
"954","Miscellaneous Business Operations Specialists","A9JHTV37LSE5F",-2,-1,0.54127814711974,1
"955","Miscellaneous Business Operations Specialists","AA9PW65NC1SK5",-2,-1,-1.06962808649988,0
"956","Miscellaneous Business Operations Specialists","AL03X7TW8ZCB0",-2,-1,0.902394319186212,1
"957","Miscellaneous Business Operations Specialists","A1AA20GYIOFY7N",-2,0,0.54127814711974,1
"958","Miscellaneous Business Operations Specialists","A3760PCQD2MPIO",-2,0,0.54127814711974,0
"959","Miscellaneous Business Operations Specialists","A30MLBCTI3OWIR",-2,-1,2.91699408738129,1
"960","Supervisors of Food Preparation and Serving Workers","A3J57G3L42PDR4",0,1,-0.270614179762874,1
"961","Supervisors of Food Preparation and Serving Workers","AFDC9A6Z60W2Z",-2,0,-0.798955400125236,1
"962","Supervisors of Food Preparation and Serving Workers","A16D2GVNFHEB9V",1,1,-0.270614179762874,0
"963","Supervisors of Food Preparation and Serving Workers","A10YOLDH7F5J7F",-2,0,-1.25662538260592,1
"964","Supervisors of Food Preparation and Serving Workers","A28JXW5YZJDNK4",1,1,-0.270614179762874,1
"965","Supervisors of Food Preparation and Serving Workers","A261BGQAPP1916",-2,1,-0.798955400125236,2
"966","Supervisors of Food Preparation and Serving Workers","AC1ZUVOEWWZ3H",-2,1,-0.270614179762874,0
"967","Supervisors of Food Preparation and Serving Workers","A3760PCQD2MPIO",-2,1,0.354280851013697,1
"968","Supervisors of Food Preparation and Serving Workers","A1OJV372NJPBJ0",-2,1,0.354280851013697,1
"969","Supervisors of Food Preparation and Serving Workers","A28XFC7F3F89W8",-1,1,0.354280851013697,0
"970","Supervisors of Food Preparation and Serving Workers","A1AA20GYIOFY7N",-1,1,-0.270614179762874,1
"971","Supervisors of Food Preparation and Serving Workers","A26JIHKBORI9X",-2,1,-0.270614179762874,0
"972","Supervisors of Food Preparation and Serving Workers","A9JHTV37LSE5F",-2,1,0.715397023080169,1
"973","Supervisors of Food Preparation and Serving Workers","A2SG52VOQKJL2P",1,1,0.354280851013697,1
"974","Supervisors of Food Preparation and Serving Workers","A1IYFXLF8HPO0G",0,1,0.715397023080169,0
"975","Supervisors of Food Preparation and Serving Workers","AL03X7TW8ZCB0",-2,1,-0.513203734535813,0
"976","Supervisors of Food Preparation and Serving Workers","A2ZKJP3R23LRDM",-2,1,-1.25662538260592,0
"977","Supervisors of Food Preparation and Serving Workers","AXXE3YFPKF64O",0,1,-0.798955400125236,1
"978","Supervisors of Food Preparation and Serving Workers","A259VM9OLD0RGN",-1,1,-0.798955400125236,1
"979","Supervisors of Food Preparation and Serving Workers","AUJYDLLP0JMMF",0,1,0.354280851013697,1
"980","Supervisors of Food Preparation and Serving Workers","A22R7DT2XQIKXV",-1,1,-0.270614179762874,1
"981","Supervisors of Food Preparation and Serving Workers","A15FHCYJJXEFDN",-2,1,2.72999679127525,0
